1805.12673	0.75334
1803.19817	0.75304
1801.26962	0.75265
1799.34106	0.75211
1797.41251	0.75138
1795.48395	0.75046
1793.55540	0.74937
1791.62685	0.74822
1789.69829	0.74712
1787.76974	0.74613
1785.84118	0.74527
1783.91263	0.74447
1781.98408	0.74363
1780.05552	0.74263
1778.12697	0.74137
1776.19841	0.73976
1774.26986	0.73777
1772.34130	0.73544
1770.41275	0.73291
1768.48420	0.73021
1766.55564	0.72737
1764.62709	0.72444
1762.69853	0.72142
1760.76998	0.71827
1758.84142	0.71487
1756.91287	0.71114
1754.98432	0.70708
1753.05576	0.70275
1751.12721	0.69824
1749.19865	0.69378
1747.27010	0.68959
1745.34155	0.68591
1743.41299	0.68289
1741.48444	0.68061
1739.55588	0.67912
1737.62733	0.67837
1735.69877	0.67828
1733.77022	0.67871
1731.84167	0.67955
1729.91311	0.68060
1727.98456	0.68176
1726.05600	0.68304
1724.12745	0.68449
1722.19890	0.68610
1720.27034	0.68784
1718.34179	0.68965
1716.41323	0.69148
1714.48468	0.69324
1712.55612	0.69475
1710.62757	0.69589
1708.69902	0.69661
1706.77046	0.69695
1704.84191	0.69698
1702.91335	0.69677
1700.98480	0.69640
1699.05624	0.69604
1697.12769	0.69582
1695.19914	0.69572
1693.27058	0.69561
1691.34203	0.69529
1689.41347	0.69456
1687.48492	0.69337
1685.55637	0.69175
1683.62781	0.68989
1681.69926	0.68800
1679.77070	0.68611
1677.84215	0.68427
1675.91359	0.68254
1673.98504	0.68090
1672.05649	0.67923
1670.12793	0.67736
1668.19938	0.67519
1666.27082	0.67270
1664.34227	0.66989
1662.41372	0.66697
1660.48516	0.66428
1658.55661	0.66214
1656.62805	0.66076
1654.69950	0.66016
1652.77094	0.66035
1650.84239	0.66114
1648.91384	0.66211
1646.98528	0.66295
1645.05673	0.66362
1643.12817	0.66404
1641.19962	0.66409
1639.27106	0.66383
1637.34251	0.66345
1635.41396	0.66320
1633.48540	0.66327
1631.55685	0.66365
1629.62829	0.66425
1627.69974	0.66500
1625.77119	0.66581
1623.84263	0.66658
1621.91408	0.66727
1619.98552	0.66784
1618.05697	0.66834
1616.12841	0.66893
1614.19986	0.66964
1612.27131	0.67032
1610.34275	0.67077
1608.41420	0.67099
1606.48564	0.67113
1604.55709	0.67140
1602.62854	0.67189
1600.69998	0.67246
1598.77143	0.67298
1596.84287	0.67358
1594.91432	0.67463
1592.98576	0.67650
1591.05721	0.67935
1589.12866	0.68301
1587.20010	0.68712
1585.27155	0.69128
1583.34299	0.69515
1581.41444	0.69857
1579.48588	0.70146
1577.55733	0.70390
1575.62878	0.70611
1573.70022	0.70825
1571.77167	0.71029
1569.84311	0.71217
1567.91456	0.71385
1565.98601	0.71517
1564.05745	0.71595
1562.12890	0.71610
1560.20034	0.71568
1558.27179	0.71494
1556.34323	0.71413
1554.41468	0.71341
1552.48613	0.71287
1550.55757	0.71262
1548.62902	0.71261
1546.70046	0.71265
